county_id,county_name,tract,population,pcinc
97,Sonoma,6097151309,5073,41390
97,Sonoma,6097151311,6573,41165
97,Sonoma,6097151401,7688,20482
97,Sonoma,6097151402,9545,23992
97,Sonoma,6097151502,6882,39528
97,Sonoma,6097151503,3741,77532
97,Sonoma,6097151601,3047,49227
97,Sonoma,6097151602,3494,60616
97,Sonoma,6097151700,7296,36284
97,Sonoma,6097151307,5384,39407
97,Sonoma,6097151800,5464,38960
97,Sonoma,6097152000,2184,30365
97,Sonoma,6097152100,3108,26917
97,Sonoma,6097152201,4030,29810
97,Sonoma,6097152202,7082,40042
97,Sonoma,6097152203,3676,49685
97,Sonoma,6097152300,4532,53088
97,Sonoma,6097152400,10431,73381
97,Sonoma,6097152501,4374,36447
97,Sonoma,6097152600,8779,52264
97,Sonoma,6097152701,5438,46434
97,Sonoma,6097152702,5463,42435
85,Santa Clara,6085500200,6205,43314
85,Santa Clara,6085500300,3375,61055
85,Santa Clara,6085500500,5684,60144
85,Santa Clara,6085500600,4982,58250
85,Santa Clara,6085500800,2819,51478
85,Santa Clara,6085501000,5078,25142
85,Santa Clara,6085501101,4340,43234
85,Santa Clara,6085501102,4868,29971
97,Sonoma,6097152801,5813,37251
97,Sonoma,6097152802,7109,22453
97,Sonoma,6097152904,5297,37940
97,Sonoma,6097152905,4122,36300
97,Sonoma,6097152906,5449,44105
97,Sonoma,6097153001,6886,20856
97,Sonoma,6097153002,7031,21859
97,Sonoma,6097153003,5781,22159
97,Sonoma,6097153005,6907,37964
97,Sonoma,6097153102,5974,16036
97,Sonoma,6097153103,4937,23031
97,Sonoma,6097153104,4218,21156
97,Sonoma,6097153200,7790,25962
97,Sonoma,6097153300,11427,32192
97,Sonoma,6097153401,6421,40934
97,Sonoma,6097153403,4033,47181
85,Santa Clara,6085508507,3307,49969
85,Santa Clara,6085508508,5748,46694
85,Santa Clara,6085508601,3976,59475
85,Santa Clara,6085508602,4165,51114
85,Santa Clara,6085508703,8232,60316
85,Santa Clara,6085508704,5660,60218
85,Santa Clara,6085508900,5664,35440
85,Santa Clara,6085509102,5220,69839
85,Santa Clara,6085509105,6840,63731
85,Santa Clara,6085509106,4513,65215
85,Santa Clara,6085501300,4359,42741
85,Santa Clara,6085501401,3559,19772
85,Santa Clara,6085501402,3205,20589
85,Santa Clara,6085501501,4639,21346
85,Santa Clara,6085501600,7438,29585
85,Santa Clara,6085501700,5286,18180
85,Santa Clara,6085501800,5453,45606
85,Santa Clara,6085501900,5045,35421
85,Santa Clara,6085502001,5419,36545
85,Santa Clara,6085502002,5315,20322
85,Santa Clara,6085502102,8005,31198
85,Santa Clara,6085502201,6717,43698
85,Santa Clara,6085502202,3079,70169
85,Santa Clara,6085502301,3523,59309
85,Santa Clara,6085502302,3062,54297
85,Santa Clara,6085502400,7314,69283
85,Santa Clara,6085502601,2826,122714
85,Santa Clara,6085502603,2720,64692
85,Santa Clara,6085502604,4619,49736
85,Santa Clara,6085502701,5248,47220
85,Santa Clara,6085502702,8654,56117
85,Santa Clara,6085502901,6350,49122
85,Santa Clara,6085502902,7700,53527
97,Sonoma,6097153501,4534,50457
97,Sonoma,6097153502,3853,51856
97,Sonoma,6097153600,5568,43281
97,Sonoma,6097153703,3638,30794
97,Sonoma,6097153704,3901,34187
97,Sonoma,6097153705,3644,37199
97,Sonoma,6097153706,4280,46415
85,Santa Clara,6085509108,4630,53612
85,Santa Clara,6085509109,4728,78676
85,Santa Clara,6085509202,4837,63108
85,Santa Clara,6085509302,3239,57598
85,Santa Clara,6085509303,3987,45343
85,Santa Clara,6085509304,3123,73511
85,Santa Clara,6085509401,3482,56457
85,Santa Clara,6085509404,6613,56244
85,Santa Clara,6085509500,5945,49988
85,Santa Clara,6085509600,2853,88507
85,Santa Clara,6085509801,5688,67541
85,Santa Clara,6085509802,2949,68333
85,Santa Clara,6085509901,2082,90247
85,Santa Clara,6085509902,5216,67133
85,Santa Clara,6085510001,6553,98715
85,Santa Clara,6085510100,3161,112066
85,Santa Clara,6085510200,4665,76439
85,Santa Clara,6085510300,4320,95058
85,Santa Clara,6085510400,3380,96649
85,Santa Clara,6085510500,5044,93042
85,Santa Clara,6085510700,5162,63789
85,Santa Clara,6085510801,5684,75489
85,Santa Clara,6085510803,2744,69525
85,Santa Clara,6085510900,5820,76963
85,Santa Clara,6085511100,5784,91392
85,Santa Clara,6085511200,5220,124952
85,Santa Clara,6085502903,5448,60668
85,Santa Clara,6085502906,4908,38308
85,Santa Clara,6085502908,7201,50635
85,Santa Clara,6085502909,5428,41562
85,Santa Clara,6085502910,3956,40585
85,Santa Clara,6085503001,4405,69650
85,Santa Clara,6085503002,3731,52976
85,Santa Clara,6085503105,2702,22993
85,Santa Clara,6085503108,8525,49530
85,Santa Clara,6085503111,5483,20234
85,Santa Clara,6085503112,4248,27071
85,Santa Clara,6085503113,5159,15798
85,Santa Clara,6085503115,6424,54919
85,Santa Clara,6085503117,3386,14873
85,Santa Clara,6085503118,5932,22536
85,Santa Clara,6085503121,4857,22588
85,Santa Clara,6085503122,3714,22586
85,Santa Clara,6085503204,8783,20748
85,Santa Clara,6085503207,4254,30005
85,Santa Clara,6085503208,4278,26863
85,Santa Clara,6085503210,4782,21498
85,Santa Clara,6085503212,4386,31164
85,Santa Clara,6085503213,4878,21205
85,Santa Clara,6085503214,7836,17852
85,Santa Clara,6085503217,4815,17573
85,Santa Clara,6085503304,7435,19220
85,Santa Clara,6085503305,6579,19003
97,Sonoma,6097153801,10008,37847
97,Sonoma,6097153807,4010,52886
97,Sonoma,6097153808,4443,28523
97,Sonoma,6097153809,4496,36254
97,Sonoma,6097153901,5695,47905
97,Sonoma,6097153902,4302,29511
97,Sonoma,6097154100,3900,45761
97,Sonoma,6097154201,4073,21160
97,Sonoma,6097154202,6305,37242
85,Santa Clara,6085511302,4373,107342
85,Santa Clara,6085511500,7999,91152
85,Santa Clara,6085511608,2746,14263
85,Santa Clara,6085511609,3456,90917
85,Santa Clara,6085511701,4291,112659
85,Santa Clara,6085511704,4845,112823
85,Santa Clara,6085511705,1048,88184
85,Santa Clara,6085511800,4320,72219
85,Santa Clara,6085511905,3406,56593
85,Santa Clara,6085511907,4261,59252
85,Santa Clara,6085511909,8704,71940
85,Santa Clara,6085511910,3282,80112
85,Santa Clara,6085503306,4682,19589
85,Santa Clara,6085503312,3578,43366
85,Santa Clara,6085503313,4963,45110
85,Santa Clara,6085503321,4911,37273
85,Santa Clara,6085503322,4542,32814
85,Santa Clara,6085503324,3775,36942
85,Santa Clara,6085503325,4841,30590
85,Santa Clara,6085503326,7174,55716
85,Santa Clara,6085503327,5089,36644
85,Santa Clara,6085503330,8290,62124
85,Santa Clara,6085503331,3451,49024
85,Santa Clara,6085503332,5835,64456
85,Santa Clara,6085503333,4939,54890
85,Santa Clara,6085503334,9623,86044
85,Santa Clara,6085503337,4004,34209
85,Santa Clara,6085503401,5334,16734
85,Santa Clara,6085503402,5686,14144
85,Santa Clara,6085503506,6980,13492
85,Santa Clara,6085503508,6736,17437
85,Santa Clara,6085503509,4376,27887
85,Santa Clara,6085503510,6476,16580
85,Santa Clara,6085503511,3975,26121
85,Santa Clara,6085503709,5497,14577
85,Santa Clara,6085503710,3907,14529
97,Sonoma,6097154302,3929,58276
85,Santa Clara,6085511301,3970,115900
85,Santa Clara,6085511911,5173,60996
85,Santa Clara,6085511913,4676,63175
85,Santa Clara,6085511914,6048,69272
85,Santa Clara,6085511915,4082,22965
85,Santa Clara,6085511916,5016,54828
85,Santa Clara,6085512001,7258,53814
85,Santa Clara,6085512017,8325,30872
85,Santa Clara,6085512019,5127,39565
85,Santa Clara,6085512021,6553,50795
85,Santa Clara,6085512022,5820,28357
85,Santa Clara,6085512023,5869,32229
85,Santa Clara,6085512024,5045,41214
85,Santa Clara,6085512025,3487,54451
85,Santa Clara,6085512027,4425,39798
85,Santa Clara,6085512029,7371,55137
85,Santa Clara,6085512030,3300,51253
85,Santa Clara,6085512031,4767,46509
85,Santa Clara,6085512032,3676,41175
85,Santa Clara,6085503711,5157,14207
85,Santa Clara,6085503713,3208,16008
85,Santa Clara,6085503802,8494,29802
85,Santa Clara,6085503803,4831,44492
85,Santa Clara,6085503804,5361,30012
85,Santa Clara,6085503902,5894,24439
85,Santa Clara,6085504001,6479,20981
85,Santa Clara,6085504002,6363,14058
85,Santa Clara,6085504101,4616,22135
85,Santa Clara,6085504102,5929,23913
85,Santa Clara,6085504201,5153,55553
85,Santa Clara,6085504202,4896,53682
85,Santa Clara,6085504308,4794,50271
85,Santa Clara,6085504311,7656,50388
85,Santa Clara,6085504314,5140,36976
85,Santa Clara,6085504315,7113,34705
85,Santa Clara,6085504317,4808,40620
85,Santa Clara,6085504318,5675,36542
85,Santa Clara,6085504319,7522,38313
85,Santa Clara,6085512033,6638,45758
85,Santa Clara,6085512035,4525,46350
85,Santa Clara,6085512037,3392,43034
85,Santa Clara,6085512038,3074,44594
85,Santa Clara,6085512039,5205,39304
85,Santa Clara,6085512042,3019,28106
85,Santa Clara,6085512045,6056,45616
85,Santa Clara,6085512047,5920,39864
85,Santa Clara,6085512052,4235,50421
85,Santa Clara,6085512053,4811,35861
85,Santa Clara,6085512100,1806,38244
85,Santa Clara,6085512305,4283,62136
85,Santa Clara,6085512307,6885,51151
85,Santa Clara,6085512308,7617,57352
85,Santa Clara,6085512310,4124,32698
85,Santa Clara,6085512311,3606,39950
85,Santa Clara,6085512313,4227,39571
85,Santa Clara,6085512314,6421,33446
85,Santa Clara,6085512401,5190,45699
85,Santa Clara,6085504321,5787,37262
85,Santa Clara,6085504322,5708,61884
85,Santa Clara,6085504323,6226,41015
85,Santa Clara,6085504411,5921,34458
85,Santa Clara,6085504412,5326,28506
85,Santa Clara,6085504414,5427,47507
85,Santa Clara,6085504415,5503,49725
85,Santa Clara,6085504416,3860,40015
85,Santa Clara,6085504417,349,70615
85,Santa Clara,6085504420,4957,46106
85,Santa Clara,6085504421,5047,40431
85,Santa Clara,6085504423,2541,31367
85,Santa Clara,6085504504,10503,43169
85,Santa Clara,6085504505,4756,39757
85,Santa Clara,6085504506,6398,42471
85,Santa Clara,6085504507,6215,34249
85,Santa Clara,6085504601,889,38674
85,Santa Clara,6085504602,2328,32174
85,Santa Clara,6085504802,5701,36925
85,Santa Clara,6085504803,6263,65244
85,Santa Clara,6085504805,5750,42327
85,Santa Clara,6085504901,10278,69050
85,Santa Clara,6085505001,10541,52698
85,Santa Clara,6085512402,5539,46876
85,Santa Clara,6085512503,8380,53402
85,Santa Clara,6085512506,7229,23351
85,Santa Clara,6085512509,4454,37328
85,Santa Clara,6085512510,6720,42749
85,Santa Clara,6085512602,3248,27183
85,Santa Clara,6085512603,4290,13453
85,Santa Clara,6085513000,8690,24511
85,Santa Clara,6085505006,4242,85878
85,Santa Clara,6085505007,4392,36684
85,Santa Clara,6085505008,5718,75448
85,Santa Clara,6085505009,6797,35394
85,Santa Clara,6085505100,3286,45876
85,Santa Clara,6085505202,6356,34918
85,Santa Clara,6085505301,4781,35627
85,Santa Clara,6085505303,6403,36420
85,Santa Clara,6085505304,3533,52539
85,Santa Clara,6085505305,5990,51571
85,Santa Clara,6085505402,3236,45618
85,Santa Clara,6085505403,7135,58616
85,Santa Clara,6085505500,4181,52091
85,Santa Clara,6085505600,4125,26966
85,Santa Clara,6085505700,6214,37568
85,Santa Clara,6085505800,3983,56225
85,Santa Clara,6085505900,7680,49437
85,Santa Clara,6085506101,5007,54106
85,Santa Clara,6085506102,4127,55321
85,Santa Clara,6085506202,7540,58834
85,Santa Clara,6085506203,6654,43782
85,Santa Clara,6085506204,6578,41985
85,Santa Clara,6085506302,6883,50919
81,San Mateo,6081605700,5587,121128
81,San Mateo,6081605800,2824,85596
81,San Mateo,6081605900,5994,49806
81,San Mateo,6081606100,4569,40663
81,San Mateo,6081606200,8705,30064
81,San Mateo,6081606300,4296,51720
81,San Mateo,6081606400,5142,68391
85,Santa Clara,6085506304,5380,49968
85,Santa Clara,6085506305,7791,34948
85,Santa Clara,6085506401,4670,59405
85,Santa Clara,6085506402,6173,44254
85,Santa Clara,6085506502,4224,62989
85,Santa Clara,6085506503,6529,47254
85,Santa Clara,6085506601,4855,47548
85,Santa Clara,6085506603,4338,49469
85,Santa Clara,6085506604,7949,53504
85,Santa Clara,6085506606,4777,49509
85,Santa Clara,6085506701,4271,51598
85,Santa Clara,6085506702,5868,50216
85,Santa Clara,6085506703,3920,48401
85,Santa Clara,6085506801,6377,63247
85,Santa Clara,6085506802,5639,58085
85,Santa Clara,6085506804,3900,66056
85,Santa Clara,6085506900,8066,68191
85,Santa Clara,6085507001,7074,105793
81,San Mateo,6081606500,3813,92711
81,San Mateo,6081606700,2526,77606
81,San Mateo,6081606800,3466,68826
81,San Mateo,6081606900,2631,72001
81,San Mateo,6081607000,3494,73957
81,San Mateo,6081607200,4494,49253
81,San Mateo,6081607300,3782,66312
81,San Mateo,6081607400,4744,48586
81,San Mateo,6081607500,3920,62147
81,San Mateo,6081607701,4171,37977
81,San Mateo,6081607702,3068,34998
81,San Mateo,6081607800,3381,49482
81,San Mateo,6081607900,3414,78693
81,San Mateo,6081608002,3791,65296
81,San Mateo,6081608004,6973,68960
81,San Mateo,6081608013,4355,75250
81,San Mateo,6081608023,2700,59565
81,San Mateo,6081608300,3595,61246
81,San Mateo,6081608400,5872,44679
81,San Mateo,6081608501,5102,46804
81,San Mateo,6081608600,4657,52331
81,San Mateo,6081608700,7475,66970
85,Santa Clara,6085507002,3041,99354
85,Santa Clara,6085507100,2904,79057
85,Santa Clara,6085507205,4844,84966
85,Santa Clara,6085507206,2920,112283
85,Santa Clara,6085507301,7078,92706
85,Santa Clara,6085507302,2951,90136
85,Santa Clara,6085507401,6085,78899
85,Santa Clara,6085507402,4210,73781
85,Santa Clara,6085507600,6011,93551
85,Santa Clara,6085507701,4353,70561
85,Santa Clara,6085507702,6607,75315
85,Santa Clara,6085507703,8292,66658
85,Santa Clara,6085507805,5861,51361
85,Santa Clara,6085507808,5928,65796
85,Santa Clara,6085507903,5250,58559
85,Santa Clara,6085507904,3663,68988
85,Santa Clara,6085507905,6253,58879
85,Santa Clara,6085508001,8024,67157
85,Santa Clara,6085508003,2411,44988
95,Solano,6095250103,4579,33852
95,Solano,6095250104,2428,41824
95,Solano,6095250105,7143,42804
95,Solano,6095250106,4728,51050
95,Solano,6095250300,3422,25202
95,Solano,6095250400,3309,30160
95,Solano,6095250501,2214,31595
95,Solano,6095250502,3340,45880
95,Solano,6095250604,4097,59089
95,Solano,6095250605,4505,55026
95,Solano,6095250701,3173,26539
95,Solano,6095250801,4073,34086
95,Solano,6095250900,2958,18793
81,San Mateo,6081608800,6138,68873
81,San Mateo,6081608900,7047,66735
81,San Mateo,6081609000,2745,64466
81,San Mateo,6081609100,1612,53265
81,San Mateo,6081609202,3875,56719
81,San Mateo,6081609400,3498,75687
81,San Mateo,6081609500,5203,74574
81,San Mateo,6081609601,3172,73493
81,San Mateo,6081609603,5713,82235
81,San Mateo,6081609700,4714,85605
81,San Mateo,6081609800,4823,68497
81,San Mateo,6081609900,3156,64840
81,San Mateo,6081610000,4868,59390
81,San Mateo,6081610201,6205,19831
81,San Mateo,6081610202,2544,33159
81,San Mateo,6081610203,3641,17617
81,San Mateo,6081610302,2259,45679
81,San Mateo,6081610303,7819,80198
85,Santa Clara,6085508004,6549,54411
85,Santa Clara,6085508102,3611,66684
85,Santa Clara,6085508202,8251,54573
85,Santa Clara,6085508203,5570,63073
85,Santa Clara,6085508204,4500,62894
85,Santa Clara,6085508301,4706,70065
85,Santa Clara,6085508304,8527,49725
85,Santa Clara,6085508401,7372,60212
95,Solano,6095251100,3501,20723
95,Solano,6095251200,3275,22783
95,Solano,6095251300,3141,38976
95,Solano,6095251400,5736,31876
95,Solano,6095251600,2523,30631
95,Solano,6095251701,3590,33234
95,Solano,6095251802,2713,25265
95,Solano,6095251803,5331,21927
95,Solano,6095251804,3904,24978
95,Solano,6095251901,5368,28987
95,Solano,6095251903,5678,28692
95,Solano,6095252000,4457,58639
95,Solano,6095252102,4140,41633
95,Solano,6095252103,5495,34352
95,Solano,6095252104,5936,60390
95,Solano,6095252106,4418,50614
95,Solano,6095252107,3809,45348
95,Solano,6095252108,3384,50531
95,Solano,6095252201,9346,56381
81,San Mateo,6081610304,4309,68473
81,San Mateo,6081610500,5315,17176
81,San Mateo,6081610602,3600,50597
81,San Mateo,6081610700,5608,36822
81,San Mateo,6081610800,5045,22935
81,San Mateo,6081610900,7380,33824
81,San Mateo,6081611000,6129,47190
81,San Mateo,6081611100,6362,65293
81,San Mateo,6081611300,5110,68541
81,San Mateo,6081611400,4497,153759
81,San Mateo,6081611500,2839,119818
81,San Mateo,6081611700,6381,19083
81,San Mateo,6081611800,4719,17066
81,San Mateo,6081611900,11064,25151
81,San Mateo,6081612000,7791,14261
81,San Mateo,6081612500,4432,83215
81,San Mateo,6081612600,4423,71736
81,San Mateo,6081612700,2315,99797
81,San Mateo,6081612800,3530,111152
81,San Mateo,6081612900,4621,91511
95,Solano,6095252202,10477,44703
95,Solano,6095252305,5042,48016
95,Solano,6095252310,3378,63181
95,Solano,6095252311,4793,54020
95,Solano,6095252313,5373,41096
95,Solano,6095252314,4350,30946
95,Solano,6095252315,4663,40800
95,Solano,6095252401,4865,20224
95,Solano,6095252402,5550,22546
95,Solano,6095252501,2780,18337
95,Solano,6095252604,3808,20505
95,Solano,6095252605,5863,19418
95,Solano,6095252606,5406,18760
95,Solano,6095252607,4091,17663
95,Solano,6095252610,3319,31098
95,Solano,6095252611,3493,25414
95,Solano,6095252702,7225,39595
81,San Mateo,6081613200,6898,137745
81,San Mateo,6081613300,2919,90619
81,San Mateo,6081613400,3302,171916
81,San Mateo,6081613501,4433,43311
81,San Mateo,6081613502,6436,60270
81,San Mateo,6081613600,6476,52282
81,San Mateo,6081613700,9399,56247
81,San Mateo,6081984300,0,0
95,Solano,6095252703,4121,28969
95,Solano,6095252705,6317,30660
95,Solano,6095252706,4078,40039
95,Solano,6095252707,5075,27310
95,Solano,6095252801,2594,19655
95,Solano,6095252903,4659,59520
95,Solano,6095252904,5062,48838
95,Solano,6095252908,3858,36356
95,Solano,6095252909,3470,36084
95,Solano,6095252911,5173,39922
95,Solano,6095252912,5866,51098
95,Solano,6095252913,5192,39942
95,Solano,6095252914,5641,38754
95,Solano,6095252915,3744,51197
95,Solano,6095253101,5297,35022
95,Solano,6095253105,6331,27599
95,Solano,6095253106,3516,36009
95,Solano,6095253107,6403,28771
81,San Mateo,6081613000,3638,112500
95,Solano,6095253108,4367,37108
95,Solano,6095253201,5016,48706
95,Solano,6095253204,7542,39047
95,Solano,6095253205,3239,33854
95,Solano,6095253206,3316,54934
95,Solano,6095253300,2934,33062
95,Solano,6095253403,5254,37178
95,Solano,6095253404,7067,28760
95,Solano,6095253500,9007,39608
95,Solano,6095980000,16,17756
97,Sonoma,6097150100,2440,76015
97,Sonoma,6097150202,5308,63888
97,Sonoma,6097150203,4714,44673
97,Sonoma,6097150303,4309,72153
97,Sonoma,6097150304,6428,28651
97,Sonoma,6097150305,5482,22651
97,Sonoma,6097150306,4317,46023
97,Sonoma,6097150500,5519,42692
97,Sonoma,6097150602,4484,36825
97,Sonoma,6097150603,7569,30043
97,Sonoma,6097150607,5616,48411
1,Alameda,6001436602,5032,26145
1,Alameda,6001450743,5200,51471
13,Contra Costa,6013337300,6546,61044
1,Alameda,6001423000,4792,57455
1,Alameda,6001401400,4692,17855
55,Napa,6055200203,2640,29558
75,San Francisco,6075015500,3868,65495
81,San Mateo,6081601400,7143,34811
85,Santa Clara,6085510600,6644,66929
81,San Mateo,6081610400,6015,27944
85,Santa Clara,6085501200,4530,23989
85,Santa Clara,6085503707,5887,19952
85,Santa Clara,6085506605,4237,45165
95,Solano,6095250200,4275,25221
97,Sonoma,6097151301,4806,28837
1,Alameda,6001440304,5142,35271
13,Contra Costa,6013389200,1863,33548
1,Alameda,6001450604,5231,54593
75,San Francisco,6075012302,3274,33205
85,Santa Clara,6085509107,5303,48455
