region,hazard,rp,hhid,affected_cat,helped_cat,index,axfin,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_npv_pre,dc_post_reco,dc_t,di0,di0_prv,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,has_ew,help_received,hh_reco_rate,integ,ispoor,macro_multiplier,pc_fee,pc_fee_BE,pcsoc,pcwgt,pcwgt_ae,pov_line,province,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,t_pov_bool,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh
IVA - CALABARZON,EQ,2000,4134511111354,a,helped,840900,0.0,156340.39000000004,15573.959716184301,0.005058181398949812,142843.78196562224,140830.42622034793,2013.355745274311,18892.35081781072,804593.3199658318,0.0,24305.78468323034,142843.78196562224,140830.42622034793,2013.355745274311,12203.979065923813,0.09271582479448948,12204.071632012616,448061.26231719594,441745.9246503573,26941.87942327816,6315.337666838685,-500.0,,1.0,35354.7500172456,0.3161326406912746,,0.0,5.63268004315001,60.63578992416044,637.5947139142428,0.0,637.4430459999999,637.4430459999999,22302.6775,Laguna,1781.628557005446,4233.297960127467,105896.38459293633,18058.7178830562,0.09224403262441956,True,1.1111111111111112,0.0,0.0,3.0,1.6176822249675243e-08
IVA - CALABARZON,EQ,2000,4156241215132,a,helped,841029,0.0,152487.58000000002,15573.959716184301,0.0051216837632422655,144863.2010000007,142821.3819302538,2041.8190697469206,28384.269158535608,815968.0612595326,0.0,34101.22398697997,144863.2010000007,142821.3819302538,2041.8190697469206,19106.841747025428,0.09402657209340341,19106.93562386153,454395.6188375851,447990.99962892884,45387.72768903955,6404.61920865624,-500.0,,1.0,35354.7500172456,0.25018478484638634,,0.0,5.63268004315001,34.25380971045368,621.8820034002422,0.0,2543.35292,2543.35292,22302.6775,Quezon,1541.6280926918444,4810.543938913001,44846.27812582434,18563.572641650815,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,1.6793773510086085e-08
IVA - CALABARZON,EQ,2000,4158516128275,a,helped,841400,0.0,97232.48400000003,15573.959716184301,0.006413931320520543,92370.85980000047,91068.91022463137,1301.9495753691047,5892.983440718761,520295.4985640702,0.0,8508.818458436237,92370.85980000047,91068.91022463137,1301.9495753691047,3737.158200097371,0.059955290566265765,3737.2180056519446,289741.726757652,285657.87261863454,7457.553077145509,4083.85413901749,-500.0,,1.0,35354.7500172456,0.40704884854913925,,0.0,5.63268004315001,21.841667397506924,396.5380783503943,0.0,2801.73164,2801.73164,22302.6775,Rizal,1057.4538319155245,1849.0295211038929,71638.72987271108,5440.487341650758,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,3.298245121723179e-08
IVA - CALABARZON,EQ,2000,41102231011294,a,helped,841555,0.0,80313.53100000003,15573.959716184301,0.007057252164182618,75138.47582032054,74079.41339630543,1059.0624240151067,1481.7949425446182,423230.9932258291,0.0,2844.432099549924,75138.47582032054,74079.41339630543,1059.0624240151067,1028.9341660787136,0.04877024161372621,1028.982786584335,235688.525334238,232366.5407154667,1727.5509838883245,3321.9846187712983,-500.0,,1.0,35354.7500172456,0.5624973512372683,,0.0,5.63268004315001,23.249808983243227,327.5384103966204,0.0,3855.451595,3855.451595,22302.6775,Batangas,703.6394941427616,810.4017914186893,73053.51168212926,1132.3913467307757,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,4.393563622661924e-08
IVA - CALABARZON,EQ,2000,41102317217360,a,helped,841570,0.0,93499.21900000003,15573.959716184301,0.006540726718887097,84928.47293620472,83731.4223781018,1197.050558102932,3579.8906257018207,478374.9146029661,0.0,3636.704555262085,84928.47293620472,83731.4223781018,1197.050558102932,1331.9489427280566,0.05512464951895324,1332.0039176415833,266397.0266456949,262642.2115831101,2263.4611867658873,3754.8150625848434,-500.0,,1.0,35354.7500172456,0.5516338228114864,,0.0,5.63268004315001,38.50552349848785,381.312901864388,0.0,2411.0642799999996,2411.0642799999996,22302.6775,Batangas,-956.6807847918899,2839.085030451035,85058.70527669611,3579.8906257018207,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,3.497744039384487e-08
IVA - CALABARZON,EQ,2000,41341862138002,a,helped,842025,0.0,119882.41000000003,15573.959716184301,0.0057763335483251976,113888.28950000057,112283.0558746442,1605.2336253563665,13563.51715661116,641496.2954151441,0.0,17543.68048302704,113888.28950000057,112283.0558746442,1605.2336253563665,8743.562001263923,0.0739216404811195,8743.635773168413,357235.92622881883,352200.75427667686,19201.35669598244,5035.171952141958,-500.0,,1.0,35354.7500172456,0.320863581435522,,0.0,5.63268004315001,26.929598199214556,488.91006928727734,0.0,1582.0901,1582.0901,22302.6775,Laguna,1326.2407256323204,3096.162970385325,81182.18724249519,10819.844766650782,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,2.4091664274705504e-08
IVA - CALABARZON,EQ,2000,41342557188004,a,helped,842117,0.0,99789.71099999997,15573.959716184301,0.006331215748859729,91636.40814884726,90349.60615262404,1286.801996223225,5256.874428862455,516158.56740596093,0.0,5608.0163345056835,91636.40814884726,90349.60615262404,1286.801996223225,2216.963484485101,0.05925773858249615,2217.022592487691,286370.716220104,282334.3758289008,4045.0437218286256,4036.3403912032104,-500.0,,1.0,35354.7500172456,0.4876356627507058,,0.0,5.63268004315001,21.58754973285937,391.9245418204063,3688.481831065824,2147.96254,2147.96254,22302.6775,Laguna,-1030.231137368859,3472.0864918067055,67574.94843441002,5256.874428862455,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,3.172278827854171e-08
IVA - CALABARZON,EQ,2000,41342625288003,a,helped,842134,0.0,83431.26600000002,15573.959716184301,0.0069241358304011754,77721.73599570696,76628.59422029697,1093.1417754099805,1778.2063905773794,437781.67126199236,0.0,3140.320816382844,77721.73599570696,76628.59422029697,1093.1417754099805,1148.1583754778835,0.05033960916362558,1148.2085653510546,243272.69779892982,239843.81572200655,1947.8489345448818,3428.8820769232634,-500.0,,1.0,35354.7500172456,0.5531447962999738,,0.0,5.63268004315001,18.338681872572632,332.94095807260584,1793.0119553689099,2658.4876,2658.4876,22302.6775,Laguna,630.882977067419,1000.9571301656231,56497.73284670284,1778.2063905773794,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,4.149604915740566e-08
IVA - CALABARZON,EQ,2000,41342841118017,a,helped,842149,0.0,127331.43000000005,15573.959716184301,0.005604826681705747,120964.85850000061,119259.88199009636,1704.9765099042506,16616.121402301746,681356.3443954183,0.0,21017.741133184965,120964.85850000061,119259.88199009636,1704.9765099042506,10814.93064492443,0.07851483958661522,10815.009010028025,379433.15732549934,374085.1196528989,24286.747862374083,5348.037672600402,-500.0,,1.0,35354.7500172456,0.300757653354748,,0.0,5.63268004315001,28.602897189265814,519.2890121557292,0.0,1411.14007,1411.14007,22302.6775,Laguna,1389.3211016533205,3501.3674882169216,86226.52807959625,12588.987016650794,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,2.20088107143136e-08
IVA - CALABARZON,EQ,2000,41562417102123,a,helped,842300,0.0,90431.852,15573.959716184301,0.00665072947948716,81955.48811085524,80806.33573364076,1149.1523772144667,2813.074853186,461629.0423086322,0.0,2813.074853186,81955.48811085524,80806.33573364076,1149.1523772144667,986.1346175052518,0.05291891942994472,986.1873866886892,255737.54958012592,252132.977804972,3093.168915437219,3604.5717751539064,-500.0,,1.0,35354.7500172456,0.590620013468964,,0.0,5.63268004315001,19.278322668569633,350.0002488677224,4610.601895601281,4832.798484999999,4832.798484999999,22302.6775,Quezon,0.0,1831.631141650677,26594.782706535185,2836.6444193644493,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,3.677205172955631e-08
IVA - CALABARZON,EQ,2000,41564515016108,a,helped,842373,0.0,149835.95000000004,15573.959716184301,0.005166803948497932,141535.62143669603,139541.92951176903,1993.6919249269997,25223.301675570885,797224.8702613126,0.0,30752.557967679386,141535.62143669603,139541.92951176903,1993.6919249269997,16785.61141522836,0.09181029812520072,16785.703075790494,443685.1871067048,437431.52938172675,39211.00831808364,6253.657724978036,-500.0,,1.0,35354.7500172456,0.26526839012654446,,0.0,5.63268004315001,33.44642276564792,607.2237970576717,942.611994619471,609.5575535,609.5575535,22302.6775,Quezon,1568.3409015718826,4575.277200770895,44066.22755043536,17731.67775082465,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,1.7241536321883803e-08
IVA - CALABARZON,EQ,2000,415620260168005,a,helped,842687,0.0,77268.92200000002,15573.959716184301,0.007194946500538201,71208.38046734405,70208.04227896282,1000.3381883812285,680.6701827962094,401094.0235634418,0.0,1669.6115105090234,71208.38046734405,70208.04227896282,1000.3381883812285,549.5683615288539,0.046065967441116365,549.6142777603025,222619.76924953377,219481.986244474,837.4638397449787,3137.783005059752,-500.0,,1.0,35354.7500172456,0.6497222919504789,,0.0,5.63268004315001,16.781797397532223,304.67553461795933,2561.4458146862,1164.395905,1164.395905,22302.6775,Quezon,564.9997888885384,533.8239085701439,22724.052852154302,149.8675084866518,0.09224403262441956,True,2.2222222222222223,0.0,0.0,3.0,4.6557828906544076e-08
IVA - CALABARZON,HU,1000,413422508246,a,helped,901167,0.0,85778.27300000003,15573.959716184301,0.006828752091846163,81489.3593500004,79511.43315840726,1977.9261915931456,29575.608875068447,459003.488139827,0.0,32355.501591508226,81489.3593500004,79511.43315840726,1977.9261915931456,22512.522120784834,0.09108427989768718,22512.61312312482,255609.48270445582,249405.2777052578,60483.80173016911,6204.204999198044,-500.0,,0.0,19347.153342094713,0.1393870265175054,,0.0,5.63268004315001,15.509266026483964,296.1207168443355,0.0,582.524819,582.524819,22302.6775,Laguna,443.1802294076915,2645.589455525398,58083.72666003581,10712.524559448255,0.04534258314134854,True,4.444444444444445,1.1111111111111112,0.0,3.0,3.9804672284822994e-08
IVA - CALABARZON,HU,1000,4121366224397,a,helped,902125,0.0,52413.50800000002,15573.959716184301,0.008735914639788483,49792.832600000256,48584.250908614646,1208.5816913856133,11088.496099120077,280467.0944779307,0.0,12649.378594971206,49792.832600000256,48584.250908614646,1208.5816913856133,7888.9940018106945,0.05565566274680847,7889.049575533527,156186.28351967238,152395.2984953049,19983.393297397768,3790.9850243674955,-500.0,,1.0,19347.153342094713,0.19237086025405184,,0.0,5.63268004315001,9.476700923475645,180.9400564789444,0.0,922.356824,922.356824,22302.6775,Cavite,333.7707082300658,1400.5431760489664,17125.8346757592,2788.3928719482174,0.04534258314134854,True,4.444444444444445,2.2222222222222223,0.0,3.0,8.333648112036767e-08
IVA - CALABARZON,HU,1000,41561910217430,a,helped,903840,0.0,46407.484000000004,15573.959716184301,0.009284018214985982,43257.54117429771,42208.5946113637,1048.94656293401,6671.892140172879,243655.88888820657,0.0,7965.574855485513,43257.54117429771,42208.5946113637,1048.94656293401,4515.4749695123965,0.04830440222799333,4515.523191974709,135556.46791866282,132266.21394593752,10805.3456284704,3290.2539727253097,-500.0,,0.0,19347.153342094713,0.24358261332757578,,0.0,5.63268004315001,8.22497389500969,157.04064664679538,916.997539889868,605.4859009999999,605.4859009999999,22302.6775,Quezon,340.8434076724134,1096.5818315638462,13646.144215958306,1154.5700155225804,0.04534258314134854,True,4.444444444444445,2.2222222222222223,0.0,3.0,1.0002716603841291e-07
NCR,EQ,2000,137674357,a,helped,1299786,0.0,86697.60200000001,15573.959716184301,0.0067924500435678796,82362.7219000004,80052.71263892631,2310.0092610740835,772.8394448932077,463922.85994564655,0.0,1906.5821663940242,82362.7219000004,80052.71263892631,2310.0092610740835,626.4525580977026,0.10637683599934918,626.5587635593109,258348.97840548496,251103.1210693192,952.855997249795,7245.857336165765,-500.0,,1.0,40463.87680841908,0.6514088657366612,,0.0,5.63268004315001,43.46083822704063,780.2926707778802,0.0,2025.31507,2025.31507,22302.6775,NCR-4th Dist.,648.8793527171784,610.8347822837289,79695.2815884091,387.5235303177833,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.917322905636928e-08
NCR,EQ,2000,1375112916,a,helped,1299812,0.0,228376.47000000003,15573.959716184301,0.00418508533461048,216957.64650000102,210872.68280387242,6084.963696128615,53800.72028444299,1222053.0056493504,0.0,62831.82689286281,216957.64650000102,210872.68280387242,6084.963696128615,37209.01276852098,0.2802149740577633,37209.29281212065,680535.8666823435,661449.0259579929,91451.14668386368,19086.840724350608,-500.0,,1.0,40463.87680841908,0.21953202028317173,,0.0,5.63268004315001,114.48336042250159,2055.425774280636,0.0,1256.375475,1256.375475,22302.6775,NCR-3rd Dist.,2172.061224332887,7862.501673911356,176655.179059091,34036.25468031794,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,9.162689428141349e-09
NCR,EQ,2000,1376620129,a,helped,1299871,0.0,117197.71000000004,15573.959716184301,0.005842119453962442,108407.01243512666,105366.54464929314,3040.4677858335167,5875.094597518537,610622.0154808529,0.0,5875.094597518537,108407.01243512666,105366.54464929314,3040.4677858335167,2251.5198720418034,0.14001473867015096,2251.659715406083,340042.68276380916,330505.5799553495,7062.392371003529,9537.10280845966,-500.0,,1.0,40463.87680841908,0.5130605454589864,,0.0,5.63268004315001,88.13417579181119,1054.7986568873205,0.0,1370.0027899999998,1370.0027899999998,22302.6775,NCR-4th Dist.,0.0,3720.502025048463,107761.36589045702,6898.596164099348,0.10230370304683477,True,1.1111111111111112,0.0,0.0,3.0,2.492420480725451e-08
NCR,EQ,2000,1376662748,a,helped,1299875,0.0,105080.44000000002,15573.959716184301,0.006169771134798437,97307.91288747369,94578.7391209878,2729.1737664858942,3532.908351547575,548104.3389618527,0.0,3532.908351547575,97307.91288747369,94578.7391209878,2729.1737664858942,1250.6247898105848,0.1256795265124633,1250.7502979627063,305227.8907898578,296667.230843253,3922.862544640325,8560.659946604763,-500.0,,1.0,40463.87680841908,0.5817583531451809,,0.0,5.63268004315001,77.92615612432144,945.7412348511646,0.0,3082.505755,3082.505755,22302.6775,NCR-4th Dist.,0.0,2832.1860812885507,96618.6398338828,4123.821277186107,0.10230370304683477,True,1.1111111111111112,0.0,0.0,3.0,2.9357372003764147e-08
NCR,EQ,2000,13743753179,a,helped,1299969,0.0,92891.21100000002,15573.959716184301,0.006562097567114825,88246.65045000045,85771.6159307944,2475.0345192060418,1858.505667817797,497065.1468645524,0.0,2873.045461093359,88246.65045000045,85771.6159307944,2475.0345192060418,1004.9099202085174,0.11397631411221662,1005.0237251482386,276805.2277235805,269041.73199633224,1631.6730921331744,7763.495727248281,-500.0,,1.0,40463.87680841908,0.5926233155166092,,0.0,5.63268004315001,46.56564657907026,836.0361699852045,0.0,2510.051905,2510.051905,22302.6775,NCR-2nd Dist.,273.46887280717146,1375.9641062590645,89222.59105452933,1858.505667817797,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.532141252370379e-08
NCR,EQ,2000,13767124113,a,helped,1300241,0.0,102488.04999999999,15573.959716184301,0.006247314658891719,96132.13187528135,93440.10342639276,2692.028448888596,3827.5298661706775,541481.5407193622,0.0,3827.5298661706775,96132.13187528135,93440.10342639276,2692.028448888596,1385.248821780718,0.12396897001177021,1385.3726193763387,301073.597984405,292629.4525802101,4345.119266215655,8444.1454041949,-500.0,,1.0,40463.87680841908,0.5620460790990703,,0.0,5.63268004315001,50.64820080649283,909.3340462265576,1452.7792903489926,759.4931655,759.4931655,22302.6775,NCR-4th Dist.,0.0,2149.0509650944196,94209.65144100793,3829.8760241380223,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.0478258972103185e-08
NCR,EQ,2000,137516929215,a,helped,1300760,0.0,88263.28100000002,15573.959716184301,0.006731935743489787,83850.1169500004,81498.39104502343,2351.7259049769823,909.5945531280934,472300.8803600617,0.0,2129.4421406588654,83850.1169500004,81498.39104502343,2351.7259049769823,711.3993871211441,0.10829790387629723,711.5075136506293,263014.523482048,255637.81262275676,1101.4477650740814,7376.7108592912455,-500.0,,1.0,40463.87680841908,0.6354284620617338,,0.0,5.63268004315001,44.245701016376735,794.3840391699475,0.0,1140.9939849999998,1140.9939849999998,22302.6775,NCR-3rd Dist.,686.385513224048,669.0006951434764,68273.95882508326,759.3722928177849,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.813553987127323e-08
NCR,EQ,2000,137621144197,a,helped,1300988,0.0,99167.51600000003,15573.959716184301,0.006351046290936028,94209.14020000049,91566.87703385533,2642.2631661451533,3349.1281053178063,530649.9438868641,0.0,4083.672970586069,94209.14020000049,91566.87703385533,2642.2631661451533,1509.9532032637671,0.12167725914720036,1510.0747091485234,295507.9017019362,287219.85616501427,2589.603736515002,8288.045536921954,-500.0,,1.0,40463.87680841908,0.5433769463458032,,0.0,5.63268004315001,49.7119097971529,892.5239467874576,0.0,2300.341305,2300.341305,22302.6775,NCR-4th Dist.,-314.9639380222916,2383.7960089465187,91158.0358594355,3349.1281053178063,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.202180788180691e-08
NCR,EQ,2000,137674338003,a,helped,1301200,0.0,101052.73,15573.959716184301,0.006291525632217795,96000.09350000044,93307.59985805613,2692.493641944316,3796.866430317794,540737.8107979875,0.0,4492.139944266421,96000.09350000044,93307.59985805613,2692.493641944316,1686.7073406446125,0.12399039233514798,1686.8311596625567,301125.62468089134,292680.02009531035,2935.3052302578653,8445.604585581019,-500.0,,1.0,40463.87680841908,0.53023071131207,,0.0,5.63268004315001,50.65695301388858,909.4911827099439,0.0,506.328777,506.328777,22302.6775,NCR-4th Dist.,-446.9958593809929,2645.1607864715547,92890.98644997673,3796.866430317794,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.11299142151716e-08
NCR,EQ,2000,1374410536515,a,helped,1301574,0.0,95142.29700000002,15573.959716184301,0.006484002588007452,90385.18215000044,87850.16869957236,2535.013450428087,2393.138592817795,509110.81169278605,0.0,3280.6241357217004,90385.18215000044,87850.16869957236,2535.013450428087,1171.5290383974261,0.11673836751067661,1171.6456053905458,283513.2075867708,275561.5746143028,1942.1807862920546,7951.632972468052,-500.0,,1.0,40463.87680841908,0.5739090098812369,,0.0,5.63268004315001,47.69409860339686,856.2963140557484,0.0,4463.439055,4463.439055,22302.6775,NCR-2nd Dist.,36.074618116690544,1761.4781055013323,91384.77328301354,2393.138592817795,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.407528929014322e-08
NCR,EQ,2000,1375116216232,a,helped,1301939,0.0,138068.58000000005,15573.959716184301,0.005382481756995343,130685.63291494084,127020.32152941656,3665.311385524279,12468.251284052894,736110.3564464154,0.0,15488.70238037801,130685.63291494084,127020.32152941656,3665.311385524279,7145.979556357738,0.16878903245745866,7146.148174015804,409924.526254019,398427.4626535968,14823.105531979032,11497.063600422189,-500.0,,1.0,40463.87680841908,0.3721870086858112,,0.0,5.63268004315001,74.0202869515553,1242.6399179842301,0.0,3911.9793499999996,3911.9793499999996,22302.6775,NCR-3rd Dist.,241.33474769419445,4468.684219712164,106804.46921335481,12468.251284052894,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,1.949205879062181e-08
NCR,EQ,2000,1376220648001,a,helped,1302355,0.0,90211.13300000002,15573.959716184301,0.006658860657461965,85700.57635000041,83296.9510146424,2403.6253353580164,1221.9871428177867,482723.9260931011,0.0,2426.9376125163717,85700.57635000041,83296.9510146424,2403.6253353580164,827.0676016452253,0.11068789307986251,827.1781181639142,268818.900566031,261279.3956111895,1307.5362018258024,7539.50495484149,-500.0,,0.0,40463.87680841908,0.6166484293738353,,0.0,5.63268004315001,45.222144178694194,811.9150273898989,0.0,760.3028505,760.3028505,22302.6775,NCR-4th Dist.,594.3112470734309,882.9305721477731,82925.03461450325,1221.9871428177867,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.6907089158618393e-08
NCR,EQ,2000,13751141111272,a,helped,1303168,0.0,134008.77000000005,15573.959716184301,0.005463404866198189,127308.33150000063,123737.74254916498,3570.588950835651,11623.92593031784,717087.0981667794,0.0,14624.67585086307,127308.33150000063,123737.74254916498,3570.588950835651,6705.9480701382945,0.16442702704469847,6706.112325790948,399330.8699227414,388130.9242862398,13844.565073889178,11199.945636501581,-500.0,,1.0,40463.87680841908,0.3764524788352847,,0.0,5.63268004315001,67.1775613121884,1206.1009605658835,0.0,957.39271,957.39271,22302.6775,NCR-3rd Dist.,363.8717508138707,4149.0865891334015,103659.29230729655,11623.92593031784,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,2.0384504932767413e-08
NCR,EQ,2000,13751281848005,a,helped,1303318,0.0,101851.85000000003,15573.959716184301,0.006266795671375991,96759.2575000005,94045.47175126054,2713.7857487399524,3986.6574303178095,545013.9387102658,0.0,4671.435241456337,96759.2575000005,94045.47175126054,2713.7857487399524,1765.195146743169,0.12497090223649222,1765.3199462710147,303506.911254693,294994.5192449976,3090.2780183185255,8512.392009695437,-500.0,,1.0,40463.87680841908,0.5248607027128025,,0.0,5.63268004315001,51.05754569745557,916.6833940824342,0.0,506.86860499999995,506.86860499999995,22302.6775,NCR-3rd Dist.,-496.75359347155563,2750.0996731499486,78785.07273209748,3986.6574303178095,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.0764270218832494e-08
NCR,EQ,2000,137431120148008,a,helped,1303637,0.0,101674.76000000002,15573.959716184301,0.00627225083069235,96591.02200000046,93881.95471556179,2709.067284438672,3944.5985553177998,544066.3219668663,0.0,4631.3881322808875,96591.02200000046,93881.95471556179,2709.067284438672,1747.6179615433534,0.12475361509760312,1747.7425437840602,302979.203226669,294481.611728707,3055.497504009591,8497.591497962001,-500.0,,1.0,40463.87680841908,0.5260406736655137,,0.0,5.63268004315001,50.968771848305444,915.0895549694671,0.0,3870.632785,3870.632785,22302.6775,NCR-2nd Dist.,-486.04508503737406,2727.145706405629,97659.2449854854,3944.5985553177998,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,3.084467979414138e-08
NCR,EQ,2000,137641313198013,a,helped,1303835,0.0,114064.27000000003,15573.959716184301,0.005921819734927611,108361.05650000054,105321.87763023602,3039.178869764527,6887.10718031782,610363.1604022038,0.0,7849.9792039095555,108361.05650000054,105321.87763023602,3039.178869764527,3233.020822098111,0.1399553835776852,3233.1606061072976,339898.5317617829,330365.4719249734,6115.046127291919,9533.059836809474,-500.0,,1.0,40463.87680841908,0.4552586971159041,,0.0,5.63268004315001,57.17953751426113,1026.5971817609122,0.0,3069.7433599999995,3069.7433599999995,22302.6775,NCR-4th Dist.,-806.859771409112,3919.2218699616897,104851.62111895929,6887.10718031782,0.10230370304683477,True,2.2222222222222223,0.0,0.0,3.0,2.5958259036452033e-08
V - Bicol,HU,1000,517227013259,a,helped,1579376,0.0,43471.68400000001,15573.959716184301,0.009592388584782374,41298.0998000002,37549.38936348243,3748.7104365177715,2889.3367364346054,232618.98256347855,0.0,3889.302360638915,41298.0998000002,37549.38936348243,3748.7104365177715,1841.7022960908714,0.1726295915926679,1841.8748384815608,129540.66654537995,117782.00329007609,3896.479154083261,11758.663255303867,-500.0,,1.0,20589.345820590606,0.3544157794145637,,0.0,5.63268004315001,10.893502616902515,214.10142880806896,0.0,1884.674885,1884.674885,22302.6775,Camarines Sur,361.69770143425785,749.3752143483084,27821.293640881395,44.496988982175026,0.017297574813696044,True,4.444444444444445,2.2222222222222223,0.0,3.0,1.1032915799606902e-07
V - Bicol,HU,1000,517540214277,a,helped,1579448,0.0,44401.55100000001,15573.959716184301,0.009491414179880467,42181.4734500002,38352.57743503846,3828.896014961741,3104.1475169883465,237594.74369247817,0.0,4149.049567008897,42181.4734500002,38352.57743503846,3828.896014961741,1981.5798398361508,0.17632216905172146,1981.7560748042993,132311.56428604608,120301.38114655232,4219.209746295981,12010.18313949376,-500.0,,0.0,20589.345820590606,0.3486824539722223,,0.0,5.63268004315001,11.126516562207037,218.68109619112846,0.0,523.520794,523.520794,22302.6775,Camarines Sur,372.9463105866562,788.0559672139552,28416.396026470262,265.34040148217537,0.017297574813696044,True,4.444444444444445,2.2222222222222223,0.0,3.0,1.0688156118555932e-07
V - Bicol,HU,1000,541114110256,a,helped,1579480,0.0,45356.66400000002,15573.959716184301,0.009390948165183563,43088.830800000214,39177.572158572155,3911.2586414280595,3332.8020229027443,242705.5973298287,0.0,4424.053159020503,43088.830800000214,39177.572158572155,3911.2586414280595,2131.069122046659,0.18011500042937983,2131.249149846185,135157.69223098972,122889.16041243942,4566.24742000402,12268.531818550297,-500.0,,1.0,20589.345820590606,0.3429993824204559,,0.0,5.63268004315001,11.365856863929379,223.38510209007558,0.0,2452.062955,2452.062955,22302.6775,Masbate,384.27472890977833,828.2265334432864,21708.37250201754,492.1797389821786,0.017297574813696044,True,4.444444444444445,2.2222222222222223,0.0,3.0,1.0352335618403899e-07
V - Bicol,HU,1000,541123016335,a,helped,1579501,0.0,43490.68000000001,15573.959716184301,0.009590293458708956,41316.146000000204,37565.79747411253,3750.348525887673,2893.646969640735,232720.63103407327,0.0,3894.5284573307918,41316.146000000204,37565.79747411253,3750.348525887673,1844.5035215670464,0.17270502625312173,1844.6761393923964,129597.27246158269,117833.4709749833,3902.9223392097656,11763.801486599388,-500.0,,1.0,20589.345820590606,0.35429663429349323,,0.0,5.63268004315001,10.898262795406536,214.19498558727346,0.0,964.3361649999999,964.3361649999999,22302.6775,Masbate,361.9296538022422,750.1608880755989,20815.284867644677,49.008538982176105,0.017297574813696044,True,4.444444444444445,2.2222222222222223,0.0,3.0,1.1025688099966423e-07
V - Bicol,HU,1000,562163221785,a,helped,1579762,0.0,46453.19900000001,15573.959716184301,0.009279448848700822,44130.53905000021,40124.72248441842,4005.816565581791,3605.0959750962547,248573.2066003884,0.0,4749.74591354316,44130.53905000021,40124.72248441842,4005.816565581791,2309.8657429868804,0.1844694300672348,2310.0501252160443,138425.24162682946,125860.10786820584,4983.991227802793,12565.13375862362,-500.0,,1.0,20589.345820590606,0.33672307636001275,,0.0,5.63268004315001,11.640635887719323,228.78562235144972,0.0,870.858521,870.858521,22302.6775,Sorsogon,396.9978146162466,874.8354503247592,22252.17447177366,752.6068014821776,0.017297574813696044,True,4.444444444444445,2.2222222222222223,0.0,3.0,9.987954595657472e-08
